user_id,id,name,artist,album,release_date,popularity,duration_ms,explicit,uri,primary_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_href,analysis_url,time_signature
AaronLatestTest,1bF3goxrIPcdeTrSx7B0o6,City Rain,John Vincent III,Songs from the Valley,2019-06-17,57,285218,False,spotify:track:1bF3goxrIPcdeTrSx7B0o6,Unknown,0.42,0.433,0,-8.373,1,0.031,0.0348,0.0202,0.168,0.295,117.231,audio_features,https://api.spotify.com/v1/tracks/1bF3goxrIPcdeTrSx7B0o6,https://api.spotify.com/v1/audio-analysis/1bF3goxrIPcdeTrSx7B0o6,4
AaronLatestTest,2lLJwFNvDmYGHWqzTYfxyZ,Untitled #2,John Vincent III,Songs from the Valley,2019-06-17,53,314595,False,spotify:track:2lLJwFNvDmYGHWqzTYfxyZ,Unknown,0.416,0.222,6,-12.267,1,0.0364,0.834,4.7e-05,0.113,0.238,93.742,audio_features,https://api.spotify.com/v1/tracks/2lLJwFNvDmYGHWqzTYfxyZ,https://api.spotify.com/v1/audio-analysis/2lLJwFNvDmYGHWqzTYfxyZ,4
AaronLatestTest,5wejUto9orDIV7g8eb6VZ6,Lover of Mine,John Vincent III,Songs from the Valley,2019-06-17,62,227370,False,spotify:track:5wejUto9orDIV7g8eb6VZ6,Unknown,0.422,0.269,8,-9.457,1,0.0359,0.513,0.000212,0.203,0.052,111.884,audio_features,https://api.spotify.com/v1/tracks/5wejUto9orDIV7g8eb6VZ6,https://api.spotify.com/v1/audio-analysis/5wejUto9orDIV7g8eb6VZ6,3
AaronLatestTest,0mNGl4SiuCzDAqbOI4Owim,American Dream,Drayton Farley,American Dream,2020-10-20,55,175354,True,spotify:track:0mNGl4SiuCzDAqbOI4Owim,Unknown,0.442,0.228,7,-14.915,1,0.0292,0.575,0.00212,0.158,0.495,136.711,audio_features,https://api.spotify.com/v1/tracks/0mNGl4SiuCzDAqbOI4Owim,https://api.spotify.com/v1/audio-analysis/0mNGl4SiuCzDAqbOI4Owim,4
AaronLatestTest,2whwQ5AcH84MhNIXoAYKdi,Cavalry,Watchhouse,This Side of Jordan,2013-08-20,59,196493,False,spotify:track:2whwQ5AcH84MhNIXoAYKdi,Unknown,0.48,0.273,2,-11.045,1,0.0319,0.913,0.000135,0.0911,0.438,124.238,audio_features,https://api.spotify.com/v1/tracks/2whwQ5AcH84MhNIXoAYKdi,https://api.spotify.com/v1/audio-analysis/2whwQ5AcH84MhNIXoAYKdi,4
AaronLatestTest,1DEDvYI0kzRzL1s8ZKIlKp,All My Lonesome,Caamp,Lavender Days,2022-06-24,46,243787,True,spotify:track:1DEDvYI0kzRzL1s8ZKIlKp,Unknown,0.723,0.367,3,-10.848,1,0.0286,0.806,0.0012,0.104,0.554,134.104,audio_features,https://api.spotify.com/v1/tracks/1DEDvYI0kzRzL1s8ZKIlKp,https://api.spotify.com/v1/audio-analysis/1DEDvYI0kzRzL1s8ZKIlKp,4
AaronLatestTest,5xt1QBlJLPznjHuKw0CDg7,Kuwait,Mazde,Kuwait,2015-12-11,27,227027,False,spotify:track:5xt1QBlJLPznjHuKw0CDg7,Unknown,0.687,0.704,7,-5.912,0,0.0471,0.0309,0.00151,0.0517,0.547,148.102,audio_features,https://api.spotify.com/v1/tracks/5xt1QBlJLPznjHuKw0CDg7,https://api.spotify.com/v1/audio-analysis/5xt1QBlJLPznjHuKw0CDg7,4
AaronLatestTest,43bCH2JFI5LoMMEk0BA7xj,How Do I Say Goodbye - Acapella,Dean Lewis,How Do I Say Goodbye (Orchestral),2023-03-02,34,166500,False,spotify:track:43bCH2JFI5LoMMEk0BA7xj,Unknown,0.452,0.388,0,-7.34,0,0.0809,0.831,0,0.083,0.408,96.877,audio_features,https://api.spotify.com/v1/tracks/43bCH2JFI5LoMMEk0BA7xj,https://api.spotify.com/v1/audio-analysis/43bCH2JFI5LoMMEk0BA7xj,1
AaronLatestTest,6w8pFOKn42O418qwcQElZ3,Waves,Dean Lewis,A Place We Knew,2019-03-22,75,240013,False,spotify:track:6w8pFOKn42O418qwcQElZ3,Unknown,0.518,0.729,11,-7.193,0,0.0452,0.183,0,0.0643,0.343,156.879,audio_features,https://api.spotify.com/v1/tracks/6w8pFOKn42O418qwcQElZ3,https://api.spotify.com/v1/audio-analysis/6w8pFOKn42O418qwcQElZ3,4
AaronLatestTest,1ugQtcwmKOXvKAYzhjncmv,Half A Man,Dean Lewis,A Place We Knew,2019-03-22,77,179120,False,spotify:track:1ugQtcwmKOXvKAYzhjncmv,Unknown,0.507,0.204,0,-11.575,1,0.0504,0.855,0,0.143,0.343,77.765,audio_features,https://api.spotify.com/v1/tracks/1ugQtcwmKOXvKAYzhjncmv,https://api.spotify.com/v1/audio-analysis/1ugQtcwmKOXvKAYzhjncmv,4
AaronLatestTest,5qrSlOut2rNAWv3ubArkNy,Be Alright,Dean Lewis,A Place We Knew,2019-03-22,78,196493,True,spotify:track:5qrSlOut2rNAWv3ubArkNy,Unknown,0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,audio_features,https://api.spotify.com/v1/tracks/5qrSlOut2rNAWv3ubArkNy,https://api.spotify.com/v1/audio-analysis/5qrSlOut2rNAWv3ubArkNy,4
AaronLatestTest,1aOl53hkZGHkl2Snhr7opL,How Do I Say Goodbye,Dean Lewis,The Hardest Love,2022-11-04,77,163603,False,spotify:track:1aOl53hkZGHkl2Snhr7opL,Unknown,0.4,0.641,8,-6.303,1,0.0674,0.214,0,0.0656,0.393,81.552,audio_features,https://api.spotify.com/v1/tracks/1aOl53hkZGHkl2Snhr7opL,https://api.spotify.com/v1/audio-analysis/1aOl53hkZGHkl2Snhr7opL,4
AaronLatestTest,6fS1CEMY4LlvQNWuUMoWEQ,Mockingbird,Ruston Kelly,Dying Star,2018-09-07,57,277293,False,spotify:track:6fS1CEMY4LlvQNWuUMoWEQ,Unknown,0.474,0.723,10,-4.66,1,0.0354,0.0628,3e-06,0.109,0.239,148.379,audio_features,https://api.spotify.com/v1/tracks/6fS1CEMY4LlvQNWuUMoWEQ,https://api.spotify.com/v1/audio-analysis/6fS1CEMY4LlvQNWuUMoWEQ,4
AaronLatestTest,5ngcqrs4Xq915GUqNtNNr5,Young Blood,Noah Kahan,Busyhead,2019-06-14,63,208533,False,spotify:track:5ngcqrs4Xq915GUqNtNNr5,Unknown,0.671,0.463,11,-8.534,1,0.0439,0.391,0,0.162,0.347,85.002,audio_features,https://api.spotify.com/v1/tracks/5ngcqrs4Xq915GUqNtNNr5,https://api.spotify.com/v1/audio-analysis/5ngcqrs4Xq915GUqNtNNr5,4
AaronLatestTest,3lTxG17fsMrjrNkTNJ9NaZ,Sink,Noah Kahan,Busyhead,2019-06-14,60,225893,False,spotify:track:3lTxG17fsMrjrNkTNJ9NaZ,Unknown,0.565,0.471,3,-9.046,1,0.0306,0.421,6.39e-05,0.11,0.355,165.055,audio_features,https://api.spotify.com/v1/tracks/3lTxG17fsMrjrNkTNJ9NaZ,https://api.spotify.com/v1/audio-analysis/3lTxG17fsMrjrNkTNJ9NaZ,4
AaronLatestTest,35r28RDot7nPE7y9K9H7l0,Feeling Whitney,Post Malone,Stoney (Deluxe),2016-12-09,75,257267,True,spotify:track:35r28RDot7nPE7y9K9H7l0,Unknown,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,audio_features,https://api.spotify.com/v1/tracks/35r28RDot7nPE7y9K9H7l0,https://api.spotify.com/v1/audio-analysis/35r28RDot7nPE7y9K9H7l0,4
AaronLatestTest,3V0nnQhqvbE3JmiDdnzQFQ,July (feat. Leon Bridges),Noah Cyrus,July (feat. Leon Bridges),2019-11-08,73,152280,False,spotify:track:3V0nnQhqvbE3JmiDdnzQFQ,Unknown,0.708,0.211,9,-9.603,0,0.0424,0.853,0,0.131,0.362,72.5,audio_features,https://api.spotify.com/v1/tracks/3V0nnQhqvbE3JmiDdnzQFQ,https://api.spotify.com/v1/audio-analysis/3V0nnQhqvbE3JmiDdnzQFQ,4
AaronLatestTest,26ETsbVhx34daSYeBGmvgl,dose,Teddy Swims,Sleep is Exhausting,2022-11-04,55,180807,False,spotify:track:26ETsbVhx34daSYeBGmvgl,Unknown,0.75,0.581,4,-5.011,1,0.0437,0.302,0,0.153,0.612,119.995,audio_features,https://api.spotify.com/v1/tracks/26ETsbVhx34daSYeBGmvgl,https://api.spotify.com/v1/audio-analysis/26ETsbVhx34daSYeBGmvgl,4
AaronLatestTest,4gFakkHz0RjUrbf9Ufilb7,Into The Sun - EP Version,Sons Of The East,Already Gone,2015-11-06,59,300499,False,spotify:track:4gFakkHz0RjUrbf9Ufilb7,Unknown,0.585,0.348,11,-10.268,1,0.0361,0.585,7.47e-05,0.101,0.101,109.97,audio_features,https://api.spotify.com/v1/tracks/4gFakkHz0RjUrbf9Ufilb7,https://api.spotify.com/v1/audio-analysis/4gFakkHz0RjUrbf9Ufilb7,4
AaronLatestTest,3RKLJPyyMZfwebsePAzqjL,"I'm Good Luv, Enjoy.",Aaron May,CHASE,2019-02-28,68,134548,True,spotify:track:3RKLJPyyMZfwebsePAzqjL,Unknown,0.891,0.586,11,-4.665,1,0.121,0.0833,0,0.213,0.954,130.012,audio_features,https://api.spotify.com/v1/tracks/3RKLJPyyMZfwebsePAzqjL,https://api.spotify.com/v1/audio-analysis/3RKLJPyyMZfwebsePAzqjL,4
AaronLatestTest,2ah5gOCogw00A62XBoepmc,Miracle,A Day To Remember,Miracle,2022-07-21,68,243978,True,spotify:track:2ah5gOCogw00A62XBoepmc,Unknown,0.463,0.917,7,-3.776,1,0.13,0.000266,1.8e-05,0.0872,0.369,160.028,audio_features,https://api.spotify.com/v1/tracks/2ah5gOCogw00A62XBoepmc,https://api.spotify.com/v1/audio-analysis/2ah5gOCogw00A62XBoepmc,4
AaronLatestTest,6vlmdIcBwYlNS6qp0U4p7A,Re-Entry,A Day To Remember,You're Welcome,2021-03-05,40,173000,False,spotify:track:6vlmdIcBwYlNS6qp0U4p7A,Unknown,0.429,0.928,0,-3.886,1,0.111,0.000277,1.61e-06,0.331,0.26,128.207,audio_features,https://api.spotify.com/v1/tracks/6vlmdIcBwYlNS6qp0U4p7A,https://api.spotify.com/v1/audio-analysis/6vlmdIcBwYlNS6qp0U4p7A,4
AaronLatestTest,3QHBTLhMwRPR9618AAsm59,Degenerates,A Day To Remember,You're Welcome,2021-03-05,48,184893,False,spotify:track:3QHBTLhMwRPR9618AAsm59,Unknown,0.428,0.94,10,-3.317,0,0.0861,9.49e-05,1.85e-05,0.382,0.409,174.031,audio_features,https://api.spotify.com/v1/tracks/3QHBTLhMwRPR9618AAsm59,https://api.spotify.com/v1/audio-analysis/3QHBTLhMwRPR9618AAsm59,4
AaronLatestTest,4vsJ7huysKfSMKwFbSwBV3,High Diving,A Day To Remember,You're Welcome,2021-03-05,47,207000,False,spotify:track:4vsJ7huysKfSMKwFbSwBV3,Unknown,0.584,0.934,0,-4.425,1,0.0453,0.00859,0,0.183,0.361,98.022,audio_features,https://api.spotify.com/v1/tracks/4vsJ7huysKfSMKwFbSwBV3,https://api.spotify.com/v1/audio-analysis/4vsJ7huysKfSMKwFbSwBV3,4
AaronLatestTest,2gPEVwlP1aMuUtLKbZXARB,Belladonna,Tim Hans,Belladonna,2022-12-02,46,158725,False,spotify:track:2gPEVwlP1aMuUtLKbZXARB,Unknown,0.596,0.101,8,-16.162,1,0.113,0.939,0.828,0.127,0.22,129.427,audio_features,https://api.spotify.com/v1/tracks/2gPEVwlP1aMuUtLKbZXARB,https://api.spotify.com/v1/audio-analysis/2gPEVwlP1aMuUtLKbZXARB,4
AaronLatestTest,0xVrusjXiWhqSQ5dPoiiWX,A closeness,Dermot Kennedy,Doves & Ravens,2017-04-14,58,251173,False,spotify:track:0xVrusjXiWhqSQ5dPoiiWX,Unknown,0.526,0.458,5,-9.472,1,0.0384,0.766,0.000335,0.109,0.501,76.972,audio_features,https://api.spotify.com/v1/tracks/0xVrusjXiWhqSQ5dPoiiWX,https://api.spotify.com/v1/audio-analysis/0xVrusjXiWhqSQ5dPoiiWX,4
AaronLatestTest,4ENWUdGVKTUKpwLVcW7wCW,Demelza,Francisco Chavez,Demelza,2023-03-03,54,205818,False,spotify:track:4ENWUdGVKTUKpwLVcW7wCW,Unknown,0.717,0.139,9,-16.406,0,0.0568,0.968,0.94,0.103,0.499,74.992,audio_features,https://api.spotify.com/v1/tracks/4ENWUdGVKTUKpwLVcW7wCW,https://api.spotify.com/v1/audio-analysis/4ENWUdGVKTUKpwLVcW7wCW,4
AaronLatestTest,5vvuajXbTuucQDpcwvKKye,True North,Caroline Spence,True North,2022-04-29,54,137293,False,spotify:track:5vvuajXbTuucQDpcwvKKye,Unknown,0.633,0.247,1,-12.315,1,0.0295,0.874,6.89e-06,0.117,0.289,141.928,audio_features,https://api.spotify.com/v1/tracks/5vvuajXbTuucQDpcwvKKye,https://api.spotify.com/v1/audio-analysis/5vvuajXbTuucQDpcwvKKye,4
AaronLatestTest,2FYMVOK6wtkysaKuNWUfk9,Lebanon,Ondara,Tales Of America,2019-02-15,58,206880,False,spotify:track:2FYMVOK6wtkysaKuNWUfk9,Unknown,0.819,0.143,0,-10.711,1,0.0404,0.564,3.15e-05,0.111,0.486,109.24,audio_features,https://api.spotify.com/v1/tracks/2FYMVOK6wtkysaKuNWUfk9,https://api.spotify.com/v1/audio-analysis/2FYMVOK6wtkysaKuNWUfk9,4
AaronLatestTest,3EFdRbqFYHbujrtYpSuOSK,Lean On,Andy Shauf,Waiting For The Sun To Leave,2010-09-28,35,210629,False,spotify:track:3EFdRbqFYHbujrtYpSuOSK,Unknown,0.745,0.129,8,-22.249,1,0.177,0.206,6.84e-05,0.111,0.276,119.403,audio_features,https://api.spotify.com/v1/tracks/3EFdRbqFYHbujrtYpSuOSK,https://api.spotify.com/v1/audio-analysis/3EFdRbqFYHbujrtYpSuOSK,4
AaronLatestTest,4Vs2i8GdP5s7vd8vfSRcDk,Phoenix,Big Red Machine,How Long Do You Think It's Gonna Last?,2021-08-27,58,255533,False,spotify:track:4Vs2i8GdP5s7vd8vfSRcDk,Unknown,0.481,0.67,5,-7.135,1,0.041,0.437,0.000146,0.079,0.549,137.838,audio_features,https://api.spotify.com/v1/tracks/4Vs2i8GdP5s7vd8vfSRcDk,https://api.spotify.com/v1/audio-analysis/4Vs2i8GdP5s7vd8vfSRcDk,4
AaronLatestTest,3B3eOgLJSqPEA0RfboIQVM,Skinny Love,Bon Iver,"For Emma, Forever Ago",2008-02-19,72,238520,False,spotify:track:3B3eOgLJSqPEA0RfboIQVM,Unknown,0.592,0.263,4,-14.029,0,0.0568,0.845,5.68e-06,0.127,0.109,76.366,audio_features,https://api.spotify.com/v1/tracks/3B3eOgLJSqPEA0RfboIQVM,https://api.spotify.com/v1/audio-analysis/3B3eOgLJSqPEA0RfboIQVM,4
AaronLatestTest,5sp2ZYNA1EwmC6CA3CGxiq,When You Say Nothing at All (Live in Nashville),Music Travel Love,"Covering the World, Vol. 1",2019-08-02,58,215851,False,spotify:track:5sp2ZYNA1EwmC6CA3CGxiq,Unknown,0.717,0.397,8,-8.614,1,0.0269,0.743,0,0.112,0.48,94.072,audio_features,https://api.spotify.com/v1/tracks/5sp2ZYNA1EwmC6CA3CGxiq,https://api.spotify.com/v1/audio-analysis/5sp2ZYNA1EwmC6CA3CGxiq,4
AaronLatestTest,40lIdCGMiDekGW2YVxhQkh,Lean on Me,Music Travel Love,Lean on Me,2020-04-28,52,165920,False,spotify:track:40lIdCGMiDekGW2YVxhQkh,Unknown,0.599,0.333,11,-7.967,1,0.0351,0.335,0,0.113,0.735,179.686,audio_features,https://api.spotify.com/v1/tracks/40lIdCGMiDekGW2YVxhQkh,https://api.spotify.com/v1/audio-analysis/40lIdCGMiDekGW2YVxhQkh,4
AaronLatestTest,3SdTKo2uVsxFblQjpScoHy,Stand by Me,Ben E. King,Don't Play That Song (Mono),1962-08-20,80,180056,False,spotify:track:3SdTKo2uVsxFblQjpScoHy,Unknown,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,4
AaronLatestTest,3nluW0s91ld5iOjW9kE5Kg,Lean on Me,Imaginary Future,Lean on Me,2017-08-18,52,184850,False,spotify:track:3nluW0s91ld5iOjW9kE5Kg,Unknown,0.418,0.211,7,-15.662,1,0.0455,0.917,0,0.15,0.443,157.255,audio_features,https://api.spotify.com/v1/tracks/3nluW0s91ld5iOjW9kE5Kg,https://api.spotify.com/v1/audio-analysis/3nluW0s91ld5iOjW9kE5Kg,4
AaronLatestTest,3M8FzayQWtkvOhqMn2V4T2,Lean on Me,Bill Withers,Still Bill,1972-05-01,70,258835,False,spotify:track:3M8FzayQWtkvOhqMn2V4T2,Unknown,0.619,0.22,0,-13.843,1,0.0672,0.782,1.19e-05,0.124,0.426,75.143,audio_features,https://api.spotify.com/v1/tracks/3M8FzayQWtkvOhqMn2V4T2,https://api.spotify.com/v1/audio-analysis/3M8FzayQWtkvOhqMn2V4T2,4
AaronLatestTest,5MnmuLgPmsAFkmG5n85cna,Better (feat. Teddy Swims),MK,Better (feat. Teddy Swims),2022-07-15,66,182463,False,spotify:track:5MnmuLgPmsAFkmG5n85cna,Unknown,0.624,0.966,6,-3.155,0,0.041,0.0729,4.84e-06,0.181,0.758,124.984,audio_features,https://api.spotify.com/v1/tracks/5MnmuLgPmsAFkmG5n85cna,https://api.spotify.com/v1/audio-analysis/5MnmuLgPmsAFkmG5n85cna,4
AaronLatestTest,4pi1G1x8tl9VfdD9bL3maT,Big Energy,Latto,777,2022-03-25,68,172540,True,spotify:track:4pi1G1x8tl9VfdD9bL3maT,Unknown,0.937,0.793,11,-4.431,0,0.115,0.0453,0,0.341,0.794,106.022,audio_features,https://api.spotify.com/v1/tracks/4pi1G1x8tl9VfdD9bL3maT,https://api.spotify.com/v1/audio-analysis/4pi1G1x8tl9VfdD9bL3maT,4
AaronLatestTest,6gK6zSzCE6akJCJL1oTSgE,Breathe Again,Pop Evil,Versatile,2021-05-21,53,191440,False,spotify:track:6gK6zSzCE6akJCJL1oTSgE,Unknown,0.569,0.893,3,-4.531,0,0.0673,2.48e-05,4.37e-05,0.311,0.653,116.985,audio_features,https://api.spotify.com/v1/tracks/6gK6zSzCE6akJCJL1oTSgE,https://api.spotify.com/v1/audio-analysis/6gK6zSzCE6akJCJL1oTSgE,4
AaronLatestTest,6Uaqf3LCwuVebfm5u3ndq9,Sober,Bad Wolves,N.A.T.I.O.N.,2019-10-25,59,195477,False,spotify:track:6Uaqf3LCwuVebfm5u3ndq9,Unknown,0.456,0.813,6,-6.663,1,0.047,0.0111,0,0.174,0.619,157.031,audio_features,https://api.spotify.com/v1/tracks/6Uaqf3LCwuVebfm5u3ndq9,https://api.spotify.com/v1/audio-analysis/6Uaqf3LCwuVebfm5u3ndq9,4
AaronLatestTest,3jTWNaSfBQvv3HPTqQjkkM,Bad Things,I Prevail,TRUE POWER,2022-08-19,66,228261,False,spotify:track:3jTWNaSfBQvv3HPTqQjkkM,Unknown,0.5,0.844,5,-5.263,0,0.064,0.000791,9.54e-05,0.274,0.141,92.044,audio_features,https://api.spotify.com/v1/tracks/3jTWNaSfBQvv3HPTqQjkkM,https://api.spotify.com/v1/audio-analysis/3jTWNaSfBQvv3HPTqQjkkM,4
AaronLatestTest,0BgFkhIfpKaL2pCwCYUmhv,Good Lord,Lecrae,Church Clothes 4,2022-11-04,52,189297,False,spotify:track:0BgFkhIfpKaL2pCwCYUmhv,Unknown,0.846,0.801,6,-8.494,0,0.076,0.243,0.00025,0.0203,0.961,101.969,audio_features,https://api.spotify.com/v1/tracks/0BgFkhIfpKaL2pCwCYUmhv,https://api.spotify.com/v1/audio-analysis/0BgFkhIfpKaL2pCwCYUmhv,4
AaronLatestTest,31JBtF1HCTZlFnmJDxZrD4,Beast Unleashed,Vin Jay,Beast Unleashed,2018-10-25,64,120000,True,spotify:track:31JBtF1HCTZlFnmJDxZrD4,Unknown,0.722,0.758,9,-5.797,1,0.102,0.0532,0,0.452,0.551,140.009,audio_features,https://api.spotify.com/v1/tracks/31JBtF1HCTZlFnmJDxZrD4,https://api.spotify.com/v1/audio-analysis/31JBtF1HCTZlFnmJDxZrD4,4
AaronLatestTest,4TIqzdAssasqx3DAe6cG9J,Ramen & OJ,Joyner Lucas,Ramen & OJ,2021-04-30,74,218448,True,spotify:track:4TIqzdAssasqx3DAe6cG9J,Unknown,0.597,0.571,1,-6.205,0,0.293,0.492,0,0.093,0.165,106.196,audio_features,https://api.spotify.com/v1/tracks/4TIqzdAssasqx3DAe6cG9J,https://api.spotify.com/v1/audio-analysis/4TIqzdAssasqx3DAe6cG9J,3
AaronLatestTest,4GssB27iJeqmfGxS94Tfij,Popular Monster,Falling In Reverse,Popular Monster,2019-11-20,78,220537,True,spotify:track:4GssB27iJeqmfGxS94Tfij,Unknown,0.461,0.897,3,-3.982,0,0.092,0.00821,0,0.0965,0.358,165.107,audio_features,https://api.spotify.com/v1/tracks/4GssB27iJeqmfGxS94Tfij,https://api.spotify.com/v1/audio-analysis/4GssB27iJeqmfGxS94Tfij,4
AaronLatestTest,00ktuagJxL4lP7xyJ1d82N,Onirique,Andreas Horschel,Retrouvailles,2023-01-27,52,161117,False,spotify:track:00ktuagJxL4lP7xyJ1d82N,Unknown,0.667,0.0961,4,-20.721,1,0.0829,0.982,0.946,0.111,0.184,71.341,audio_features,https://api.spotify.com/v1/tracks/00ktuagJxL4lP7xyJ1d82N,https://api.spotify.com/v1/audio-analysis/00ktuagJxL4lP7xyJ1d82N,4
AaronLatestTest,22ZcJxQkzIL6EU692kAFWY,cowboy in LA,LANY,mama's boy,2020-10-02,64,213800,False,spotify:track:22ZcJxQkzIL6EU692kAFWY,Unknown,0.624,0.393,8,-8.916,1,0.0333,0.407,0,0.118,0.728,177.963,audio_features,https://api.spotify.com/v1/tracks/22ZcJxQkzIL6EU692kAFWY,https://api.spotify.com/v1/audio-analysis/22ZcJxQkzIL6EU692kAFWY,4
AaronLatestTest,3Q4XRpk21TVZD98QsRJgDR,Resolution,Matt Corby,Resolution,2013-06-07,47,256389,False,spotify:track:3Q4XRpk21TVZD98QsRJgDR,Unknown,0.516,0.566,7,-8.339,1,0.0378,0.0523,0.000949,0.11,0.175,126.819,audio_features,https://api.spotify.com/v1/tracks/3Q4XRpk21TVZD98QsRJgDR,https://api.spotify.com/v1/audio-analysis/3Q4XRpk21TVZD98QsRJgDR,4
AaronLatestTest,3usLNFntnS2UPB0WqKtz4l,I'm On Fire,ConKi,I'm On Fire,2020-02-28,61,221480,False,spotify:track:3usLNFntnS2UPB0WqKtz4l,Unknown,0.651,0.497,1,-9.609,0,0.0288,0.711,0.0198,0.112,0.295,108.519,audio_features,https://api.spotify.com/v1/tracks/3usLNFntnS2UPB0WqKtz4l,https://api.spotify.com/v1/audio-analysis/3usLNFntnS2UPB0WqKtz4l,4
AaronLatestTest,1ZozJfi8u9cO2Ob8KwiwNT,Higher,Creed,Human Clay,1999-01-01,72,316733,False,spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,Unknown,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,audio_features,https://api.spotify.com/v1/tracks/1ZozJfi8u9cO2Ob8KwiwNT,https://api.spotify.com/v1/audio-analysis/1ZozJfi8u9cO2Ob8KwiwNT,4
AaronLatestTest,0bhBtXHQX3u6dSAPF59qGx,Flume,Bon Iver,"For Emma, Forever Ago",2008-02-19,63,219000,False,spotify:track:0bhBtXHQX3u6dSAPF59qGx,Unknown,0.448,0.143,11,-17.012,1,0.0328,0.929,0.0356,0.109,0.0873,132.829,audio_features,https://api.spotify.com/v1/tracks/0bhBtXHQX3u6dSAPF59qGx,https://api.spotify.com/v1/audio-analysis/0bhBtXHQX3u6dSAPF59qGx,4
AaronLatestTest,1ILEK6NRfxoseoPnolRcVA,Holocene,Bon Iver,Bon Iver (10th Anniversary Edition),2022-03-25,65,336613,True,spotify:track:1ILEK6NRfxoseoPnolRcVA,Unknown,0.374,0.304,1,-14.52,1,0.0302,0.943,0.298,0.126,0.147,147.969,audio_features,https://api.spotify.com/v1/tracks/1ILEK6NRfxoseoPnolRcVA,https://api.spotify.com/v1/audio-analysis/1ILEK6NRfxoseoPnolRcVA,4
AaronLatestTest,6BqrPvrPOwpYkdLCgSqtVB,Lua,Bright Eyes,"I'm Wide Awake, It's Morning",2005-01-25,58,271600,False,spotify:track:6BqrPvrPOwpYkdLCgSqtVB,Unknown,0.618,0.155,2,-17.031,1,0.0799,0.811,3.3e-05,0.077,0.305,105.325,audio_features,https://api.spotify.com/v1/tracks/6BqrPvrPOwpYkdLCgSqtVB,https://api.spotify.com/v1/audio-analysis/6BqrPvrPOwpYkdLCgSqtVB,3
AaronLatestTest,4B2lJinAkeNLSJjcq3dg8Q,The Blower's Daughter,Damien Rice,O,2003-06-03,53,286653,False,spotify:track:4B2lJinAkeNLSJjcq3dg8Q,Unknown,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,audio_features,https://api.spotify.com/v1/tracks/4B2lJinAkeNLSJjcq3dg8Q,https://api.spotify.com/v1/audio-analysis/4B2lJinAkeNLSJjcq3dg8Q,4
AaronLatestTest,67q8yivDoOPXCYodi1zTix,Glue Myself Shut,Noah Kahan,Cape Elizabeth,2020-05-01,64,196202,True,spotify:track:67q8yivDoOPXCYodi1zTix,Unknown,0.621,0.309,1,-8.095,1,0.056,0.877,0,0.355,0.699,73.472,audio_features,https://api.spotify.com/v1/tracks/67q8yivDoOPXCYodi1zTix,https://api.spotify.com/v1/audio-analysis/67q8yivDoOPXCYodi1zTix,4
AaronLatestTest,2zoNNEAyPK2OGDfajardlY,Rushing Back,Flume,Rushing Back,2019-09-25,63,231663,False,spotify:track:2zoNNEAyPK2OGDfajardlY,Unknown,0.574,0.612,0,-4.741,1,0.0781,0.357,0,0.158,0.368,136.046,audio_features,https://api.spotify.com/v1/tracks/2zoNNEAyPK2OGDfajardlY,https://api.spotify.com/v1/audio-analysis/2zoNNEAyPK2OGDfajardlY,3
AaronLatestTest,6iLc1q7vKnSzYLkVvIvfrN,High Hill,Las Penas,High Hill,2022-11-04,38,202500,False,spotify:track:6iLc1q7vKnSzYLkVvIvfrN,Unknown,0.507,0.339,2,-11.214,1,0.0356,0.904,0.845,0.195,0.0857,140.937,audio_features,https://api.spotify.com/v1/tracks/6iLc1q7vKnSzYLkVvIvfrN,https://api.spotify.com/v1/audio-analysis/6iLc1q7vKnSzYLkVvIvfrN,3
AaronLatestTest,6J2LdBN97cDWn0MLxYh9HB,July,Noah Cyrus,THE END OF EVERYTHING,2020-05-15,80,156106,False,spotify:track:6J2LdBN97cDWn0MLxYh9HB,Unknown,0.708,0.186,9,-8.953,0,0.042,0.868,0,0.0779,0.322,72.541,audio_features,https://api.spotify.com/v1/tracks/6J2LdBN97cDWn0MLxYh9HB,https://api.spotify.com/v1/audio-analysis/6J2LdBN97cDWn0MLxYh9HB,4
AaronLatestTest,2aav0K63pZ1x2mEj0aDGat,Young & Sad,Noah Cyrus,THE END OF EVERYTHING,2020-05-15,51,190183,False,spotify:track:2aav0K63pZ1x2mEj0aDGat,Unknown,0.618,0.428,7,-8.5,0,0.038,0.592,0,0.192,0.359,142.021,audio_features,https://api.spotify.com/v1/tracks/2aav0K63pZ1x2mEj0aDGat,https://api.spotify.com/v1/audio-analysis/2aav0K63pZ1x2mEj0aDGat,4
